Vampire Nocturnus Avatar | {U} | 1 |  | 0
Artificer's Epiphany | {1}{W/U}{W/U}{W/U} | 4 |  | 0
Artificer's Epiphany | {U/B} | 1 |  | 0
Planeswalker's Favor | {U/B} | 1 |  | 0
Vampire Nocturnus Avatar | {1}{B/R} | 2 |  | 0
Jhoira of the Ghitu Avatar | {B/R} | 1 |  | 0
Artificer's Epiphany | {1}{G/W} | 2 |  | 0
Reality Anchor | {1}{G/W} | 2 |  | 0
Planeswalker's Favor | {3}{G/W} | 4 |  | 0
Vampire Nocturnus Avatar | {G/W} | 1 |  | 0
Implement of Examination | {5} | 5 |  | 0
Death Stroke | {1} | 1 |  | 0
Death Stroke | {2} | 2 |  | 0
Testament of Faith | {2}{W} | 3 |  | 0
Lapse of Certainty | {1}{U} | 2 |  | 0
Lapse of Certainty | {U}{U}{U} | 3 |  | 0
Common Courtesy | {1}{B} | 2 |  | 0
Barbed Sextant | {R} | 1 |  | 0
Doubling Cube | {5}{G}{G} | 7 |  | 0
Lapse of Certainty | {3}{G}{G} | 5 |  | 0
Moonglove Extract | {4}{G}{G}{G} | 7 |  | 0
Aggressive Mining | {3}{W/B}{W/B} | 5 |  | 0
Minamo's Meddling | {3}{B/G} | 4 |  | 0
Jhoira of the Ghitu Avatar | {R/W}{R/W} | 2 |  | 0
Artificer's Epiphany | {2}{G/U}{G/U}{G/U} | 5 |  | 0
Barbed Sextant | {3} | 3 |  | 0
Heretic's Punishment | {2}{R/W}{G} | 4 |  | 0
Common Courtesy | {2}{R}{G}{W} | 5 |  | 0
Lapse of Certainty | {2} | 2 |  | 0
Artificer's Epiphany | {6}{W}{W} | 8 |  | 0
Jhoira of the Ghitu Avatar | {1}{W} | 2 |  | 0
Halimar Depths | {U} | 1 |  | 0
Doubling Cube | {3}{U} | 4 |  | 0
Planeswalker's Favor | {2}{U} | 3 |  | 0
Artificer's Epiphany | {1}{B} | 2 |  | 0
Barbed Sextant | {2}{B} | 3 |  | 0
Planeswalker's Favor | {4}{B} | 5 |  | 0
Unfulfilled Desires | {3}{R} | 4 |  | 0
Artificer's Epiphany | {3}{R} | 4 |  | 0
Barbed Sextant | {1}{R}{G} | 3 |  | 0
Artificer's Epiphany | {2}{B}{R}{G} | 5 |  | 0
Jhoira of the Ghitu Avatar | {G}{G}{W}{W}{W}{U}{U} | 7 |  | 0
Heretic's Punishment | {W}{U} | 2 |  | 0
Artificer's Epiphany | {U}{B}{R} | 3 |  | 0
Barbed Sextant | {U}{B}{R} | 3 |  | 0
Barbed Sextant | {4}{W} | 5 |  | 0
Implement of Examination | {1}{W}{W} | 3 |  | 0
Lapse of Certainty | {3}{W} | 4 |  | 0
Artificer's Epiphany | {2}{U} | 3 |  | 0
Common Courtesy | {B} | 1 |  | 0
Barbed Sextant | {2}{B} | 3 |  | 0
Arcanis, the Omnipotent Avatar | {5}{B} | 6 |  | 0
Halimar Depths | {1}{B} | 2 |  | 0
Colossal Might | {R} | 1 |  | 0
Common Courtesy | {3}{R} | 4 |  | 0
Planeswalker's Favor | {3}{R}{R} | 5 |  | 0
Unfulfilled Desires | {2}{G} | 3 |  | 0
Lapse of Certainty | {2}{G} | 3 |  | 0
Lapse of Certainty | {3}{G} | 4 |  | 0
Moonglove Extract | {X}{R}{G} | 2 |  | 0
Lapse of Certainty | {4}{U}{B}{R} | 7 |  | 0
Vampire Nocturnus Avatar | {G}{W}{U} | 3 |  | 0
Sword of the Chosen | {3}{G}{W}{U} | 6 |  | 0
Artificer's Epiphany | {2} | 2 |  | 0
Common Courtesy | 1 | 1 |  | 0
Screams of the Damned | {1}{W}{U} | 3 |  | 0
Arcanis, the Omnipotent Avatar | {1}{U}{B} | 3 |  | 0
Aggressive Mining | {B}{R} | 2 |  | 0
Jhoira of the Ghitu Avatar | {1}{B}{R} | 3 |  | 0
Lapse of Certainty | {3}{B}{R} | 5 |  | 0
Testament of Faith | {1}{R}{G} | 3 |  | 0
Lapse of Certainty | {4}{R}{G} | 6 |  | 0
Moonglove Extract | {1}{R}{G} | 3 |  | 0
Colossal Might | {4}{G}{W} | 6 |  | 0
Forgotten Harvest | {G}{W} | 2 |  | 0
Leyline of Punishment | {2}{G}{W} | 4 |  | 0
Planeswalker's Favor | {3}{U}{R} | 5 |  | 0
Artificer's Epiphany | {B}{G} | 2 |  | 0
Duskmantle, House of Shadow | {U}{B}{B}{R} | 4 |  | 0
Lapse of Certainty | {R/W}{G} | 2 |  | 0
Vampire Nocturnus Avatar | {2}{W} | 3 |  | 0
Lapse of Certainty | {3}{U} | 4 |  | 0
Halimar Depths | {2}{U}{U} | 4 |  | 0
Lapse of Certainty | {B} | 1 |  | 0
Lapse of Certainty | {1}{B} | 2 |  | 0
Vernal Equinox | {R} | 1 |  | 0
Jhoira of the Ghitu Avatar | {2}{R} | 3 |  | 0
Barbed Sextant | {4}{G} | 5 |  | 0
Reality Anchor | {1}{G} | 2 |  | 0
Highland Lake | {X}{G} | 1 |  | 0
Moonglove Extract | 1 | 1 |  | 0
Cover of Winter | 1 | 1 |  | 0
Precise Strike | 1 | 1 |  | 0
Lapse of Certainty | 1 | 1 |  | 0
Highland Lake | 1 | 1 |  | 0
Lapse of Certainty | 1 | 1 |  | 0
Artificer's Epiphany | 1 | 1 |  | 0
Debt of Loyalty | {W}{W}{W} | 3 |  | 0
Arcanis, the Omnipotent Avatar | {6}{W}{W}{W} | 9 |  | 0
Cover of Winter | {2}{W} | 3 |  | 0
Artificer's Epiphany | {W} | 1 |  | 0
Unfulfilled Desires | {3}{U} | 4 |  | 0
Jhoira of the Ghitu Avatar | {3}{U}{U} | 5 |  | 0
Artificer's Epiphany | {3}{U} | 4 |  | 0
Heartwood Storyteller Avatar | {5}{B}{B} | 7 |  | 0
Lapse of Certainty | {B}{B}{B} | 3 |  | 0
Secret Salvage | {4}{R}{R} | 6 |  | 0
Vampire Nocturnus Avatar | {1}{R} | 2 |  | 0
Lapse of Certainty | {6}{R}{R} | 8 |  | 0
Moonglove Extract | {2}{R} | 3 |  | 0
Heretic's Punishment | {1}{R}{R}{R} | 4 |  | 0
Artificer's Epiphany | {4}{R}{R} | 6 |  | 0
Common Courtesy | {1}{R} | 2 |  | 0
Reality Anchor | {3}{G}{G} | 5 |  | 0
Artificer's Epiphany | {3}{G} | 4 |  | 0
Artificer's Epiphany | {1}{G}{G} | 3 |  | 0
Vampire Nocturnus Avatar | {1} | 1 |  | 0
Artificer's Epiphany | {3} | 3 |  | 0
Forgotten Harvest | 1 | 1 |  | 0
Highland Lake | 1 | 1 |  | 0
Artificer's Epiphany | 1 | 1 |  | 0
Lapse of Certainty | {3}{W}{W} | 5 |  | 0
Origin Spellbomb | {U} | 1 |  | 0
Lapse of Certainty | {2}{U} | 3 |  | 0
Lapse of Certainty | {4}{U} | 5 |  | 0
Cover of Winter | {2}{B} | 3 |  | 0
Lapse of Certainty | {1}{R} | 2 |  | 0
Artificer's Epiphany | {4}{R} | 5 |  | 0
Common Courtesy | {3}{R} | 4 |  | 0
Moonglove Extract | {3}{G} | 4 |  | 0
Aggressive Mining | {1} | 1 |  | 0
Highland Lake | {4} | 4 |  | 0
Lapse of Certainty | {3} | 3 |  | 0
Lapse of Certainty | 1 | 1 |  | 0
Death Stroke | 1 | 1 |  | 0
Implement of Examination | {7} | 7 |  | 0
Halimar Depths | {W} | 1 |  | 0
Common Courtesy | {2}{W} | 3 |  | 0
Vampire Nocturnus Avatar | {4}{W} | 5 |  | 0
Implement of Examination | {2}{W}{W}{W} | 5 |  | 0
Artificer's Epiphany | {1}{U} | 2 |  | 0
Death Stroke | {4}{U} | 5 |  | 0
Planeswalker's Favor | {2}{U} | 3 |  | 0
Lapse of Certainty | {2}{U}{U} | 4 |  | 0
Svogthos, the Restless Tomb | {1}{U} | 2 |  | 0
Forgotten Harvest | {1}{U} | 2 |  | 0
Rune of Protection: Blue | {1}{U} | 2 |  | 0
Barbed Sextant | {1}{U} | 2 |  | 0
Vampire Nocturnus Avatar | {U} | 1 |  | 0
Common Courtesy | {3}{B}{B} | 5 |  | 0
Moonglove Extract | {3}{B}{B} | 5 |  | 0
Lapse of Certainty | {5}{B} | 6 |  | 0
Jhoira of the Ghitu Avatar | {1}{R} | 2 |  | 0
Lapse of Certainty | {2}{R} | 3 |  | 0
Artificer's Epiphany | {2}{G} | 3 |  | 0
Lapse of Certainty | {3}{G} | 4 |  | 0
Lapse of Certainty | {G} | 1 |  | 0
Lapse of Certainty | {2}{G} | 3 |  | 0
Barbed Sextant | {3}{B}{R} | 5 |  | 0
Moonglove Extract | {4} | 4 |  | 0
Lyzolda, the Blood Witch Avatar | 1 | 1 |  | 0
A Display of My Dark Power | 1 | 1 |  | 0
Ashling, the Extinguisher Avatar | 1 | 1 |  | 0
Artificer's Epiphany | 1 | 1 |  | 0
Stonehewer Giant Avatar | 1 | 1 |  | 0
Descent of the Dragons | 1 | 1 |  | 0
Arcanis, the Omnipotent Avatar | 1 | 1 |  | 0
The Tabernacle at Pendrell Vale | 1 | 1 |  | 0
Rune of Protection: Artifacts | 1 | 1 |  | 0
Jhoira of the Ghitu Avatar | 1 | 1 |  | 0
Artificer's Epiphany | {1}{W} | 2 |  | 0
Artificer's Epiphany | {1}{U}{U} | 3 |  | 0
Lapse of Certainty | {3}{U} | 4 |  | 0
Barbed Sextant | {U}{U} | 2 |  | 0
Nahiri's Wrath | {3}{B} | 4 |  | 0
Artificer's Epiphany | {2}{R} | 3 |  | 0
Colossal Might | {1}{R}{R}{R} | 4 |  | 0
Barbed Sextant | {1}{G} | 2 |  | 0
Lapse of Certainty | {3}{U} | 4 |  | 0
Common Courtesy | {2}{B} | 3 |  | 0
Barbed Sextant | {3}{R}{R} | 5 |  | 0
Common Courtesy | {2}{R} | 3 |  | 0
Unfulfilled Desires | {R} | 1 |  | 0
Barbed Sextant | {1}{G} | 2 |  | 0
Jhoira of the Ghitu Avatar | {3}{G} | 4 |  | 0
Colossal Might | {X}{G}{G}{G} | 3 |  | 0
Ramosian Rally | {1}{G}{G} | 3 |  | 0
Lapse of Certainty | {G} | 1 |  | 0
Jhoira of the Ghitu Avatar | {3}{W}{U} | 5 |  | 0
Lapse of Certainty | {4} | 4 |  | 0
Lapse of Certainty | {6} | 6 |  | 0
Lapse of Certainty | {1} | 1 |  | 0
Origin Spellbomb | {1} | 1 |  | 0
Botanical Sanctum | {4} | 4 |  | 0
Animist's Awakening | {2} | 2 |  | 0
Artificer's Epiphany | {4} | 4 |  | 0
Unfulfilled Desires | {7} | 7 |  | 0
Lapse of Certainty | {3} | 3 |  | 0
Lapse of Certainty | 1 | 1 |  | 0
Jhoira of the Ghitu Avatar | {2}{U}{U} | 4 |  | 0
Lapse of Certainty | {4}{U} | 5 |  | 0
Barbed Sextant | {1}{B}{B} | 3 |  | 0
Planeswalker's Favor | {1}{B}{B} | 3 |  | 0
Death Stroke | {4}{R}{R} | 6 |  | 0
Lapse of Certainty | {2}{G}{G} | 4 |  | 0
Lapse of Certainty | {5} | 5 |  | 0
Lapse of Certainty | {4} | 4 |  | 0
Jhoira of the Ghitu Avatar | {7} | 7 |  | 0
Death Stroke | {3} | 3 |  | 0
Lapse of Certainty | {3}{W} | 4 |  | 0
Artificer's Epiphany | {3}{B} | 4 |  | 0
Planeswalker's Favor | {3}{R}{R} | 5 |  | 0
Lapse of Certainty | {4}{R/P} | 5 |  | 0
Highland Lake | {1}{R} | 2 |  | 0
Lyzolda, the Blood Witch Avatar | {1}{G} | 2 |  | 0
Artificer's Epiphany | {1} | 1 |  | 0
Arcanis, the Omnipotent Avatar | {3} | 3 |  | 0
Jhoira of the Ghitu Avatar | {2} | 2 |  | 0
Vernal Equinox | {2} | 2 |  | 0
Artificer's Epiphany | 1 | 1 |  | 0
Artificer's Epiphany | {3}{W} | 4 |  | 0
Jhoira of the Ghitu Avatar | {1}{G} | 2 |  | 0
Jhoira of the Ghitu Avatar | {U}{R} | 2 |  | 0
Artificer's Epiphany | {1}{W} | 2 |  | 0
Unfulfilled Desires | {1}{W}{W} | 3 |  | 0
Lapse of Certainty | {4}{U} | 5 |  | 0
Planeswalker's Favor | {2}{B} | 3 |  | 0
Artificer's Epiphany | {3}{B} | 4 |  | 0
Planeswalker's Favor | {B} | 1 |  | 0
Lapse of Certainty | {4}{R}{R}{R} | 7 |  | 0
Cover of Winter | {2}{R}{R} | 4 |  | 0
Lapse of Certainty | {1}{R} | 2 |  | 0
Moonglove Extract | {G} | 1 |  | 0
Mastery of the Unseen | {2}{W} | 3 |  | 0
Death Stroke | {2}{W} | 3 |  | 0
Vampire Nocturnus Avatar | {4}{U} | 5 |  | 0
Implement of Examination | 1 | 1 |  | 0
Vampire Nocturnus Avatar | {U} | 1 |  | 0
Lapse of Certainty | {2}{B} | 3 |  | 0
Lapse of Certainty | {3}{B} | 4 |  | 0
Lapse of Certainty | {B} | 1 |  | 0
Fearsome Awakening | {B} | 1 |  | 0
Forgotten Harvest | {3}{B}{B} | 5 |  | 0
Highland Lake | {B} | 1 |  | 0
Halimar Depths | {4}{B} | 5 |  | 0
Lapse of Certainty | {1}{B} | 2 |  | 0
Moonglove Extract | 1 | 4 |  | 0
Jhoira of the Ghitu Avatar | 1 | 3 |  | 0
Lapse of Certainty | {2}{R} | 3 |  | 0
Jhoira of the Ghitu Avatar | {3}{R} | 4 |  | 0
Jhoira of the Ghitu Avatar | 1 | 3 |  | 0
Glassblower's Puzzleknot | {3}{G}{G} | 5 |  | 0
Miraculous Recovery | {4}{G}{G}{G} | 7 |  | 0
Lapse of Certainty | {4}{G} | 5 |  | 0
Implement of Examination | {1}{G} | 2 |  | 0
Moonglove Extract | {3}{G} | 4 |  | 0
Phosphorescent Feast | {1}{W}{U} | 3 |  | 0
Halimar Depths | {2} | 2 |  | 0
Implement of Examination | {4} | 4 |  | 0
Testament of Faith | {6} | 6 |  | 0
Planeswalker's Favor | {1} | 1 |  | 0
Planeswalker's Favor | {2} | 2 |  | 0
Artificer's Epiphany | {1} | 1 |  | 0
Highland Lake | 1 | 1 |  | 0
Lapse of Certainty | 1 | 1 |  | 0
Lapse of Certainty | 1 | 1 |  | 0
Lapse of Certainty | {W} | 1 |  | 0
Nivix, Aerie of the Firemind | {1}{W} | 2 |  | 0
Lapse of Certainty | {2}{U}{U} | 4 |  | 0
Death Stroke | {2}{B} | 3 |  | 0
Ancestral Memories | {1}{B} | 2 |  | 0
Artificer's Epiphany | {B} | 1 |  | 0
Lapse of Certainty | 1 | 1 |  | 0
Barbed Sextant | {4}{R}{R} | 6 |  | 0
Scouring Sands | {2}{R} | 3 |  | 0
Moonglove Extract | {3}{R}{R}{R} | 6 |  | 0
Screams of the Damned | {3}{R} | 4 |  | 0
Lapse of Certainty | {3}{G}{G} | 5 |  | 0
Voices from the Void | 1 | 1 |  | 0
Highland Lake | {2}{G} | 3 |  | 0
Artificer's Epiphany | {G} | 1 |  | 0
Jhoira of the Ghitu Avatar | 1 | 1 |  | 0
Death Frenzy | {2}{U}{U} | 4 |  | 0
Common Courtesy | {3}{U} | 4 |  | 0
Lapse of Certainty | {X}{B} | 1 |  | 0
Lapse of Certainty | {4}{B}{B} | 6 |  | 0
Lapse of Certainty | {B} | 1 |  | 0
Artificer's Epiphany | {B} | 1 |  | 0
Unfulfilled Desires | {3}{R} | 4 |  | 0
Lapse of Certainty | {2}{R}{R} | 4 |  | 0
Jhoira of the Ghitu Avatar | {2}{R}{R} | 4 |  | 0
Common Courtesy | {1}{G} | 2 |  | 0
Artificer's Epiphany | {2}{G} | 3 |  | 0
Phosphorescent Feast | {3}{G}{G} | 5 |  | 0
Artificer's Epiphany | {3} | 3 |  | 0
Jhoira of the Ghitu Avatar | {2} | 2 |  | 0
Artificer's Epiphany | 1 | 1 |  | 0
Planeswalker's Favor | 1 | 1 |  | 0
Common Courtesy | {1}{U} | 2 |  | 0
Jhoira of the Ghitu Avatar | {1}{B}{B} | 3 |  | 0
Forgotten Harvest | {1}{R} | 2 |  | 0
Aggressive Mining | {3}{R} | 4 |  | 0
Artificer's Epiphany | {3}{G}{G} | 5 |  | 0
Lapse of Certainty | {W}{W} | 2 |  | 0
Barbed Sextant | {3}{U} | 4 |  | 0
Common Courtesy | {1}{U} | 2 |  | 0
Barbed Sextant | {2}{B} | 3 |  | 0
Moonglove Extract | {R} | 1 |  | 0
Artificer's Epiphany | {2}{R} | 3 |  | 0
Artificer's Epiphany | {7}{G} | 8 |  | 0
Halimar Depths | {1}{G}{W} | 3 |  | 0
Testament of Faith | {2}{U}{R} | 4 |  | 0
Halimar Depths | {2}{B}{G} | 4 |  | 0
Heretic's Punishment | {B}{R} | 2 |  | 0
Jhoira of the Ghitu Avatar | {2}{B}{R} | 4 |  | 0
Arcanis, the Omnipotent Avatar | {U/R} | 1 |  | 0
Jhoira of the Ghitu Avatar | {3} | 3 |  | 0
Heretic's Punishment | 1 | 1 |  | 0
Heretic's Punishment | 1 | 1 |  | 0
Artificer's Epiphany | {W} | 1 |  | 0
Moonglove Extract | {4}{W} | 5 |  | 0
Introductions Are in Order | {5}{U}{U} | 7 |  | 0
Vampire Nocturnus Avatar | {U} | 1 |  | 0
Jhoira of the Ghitu Avatar | {4}{B} | 5 |  | 0
Rescue from the Underworld | {5}{B}{B} | 7 |  | 0
Lapse of Certainty | {4}{B}{B} | 6 |  | 0
Unfulfilled Desires | {1}{R} | 2 |  | 0
Lapse of Certainty | {4}{R}{R} | 6 |  | 0
Artificer's Epiphany | {4}{G} | 5 |  | 0
Lapse of Certainty | {1}{G} | 2 |  | 0
Blind Fury | {3}{G} | 4 |  | 0
Introductions Are in Order | {W}{B} | 2 |  | 0
Gideon's Resolve | {R}{G} | 2 |  | 0
Lapse of Certainty | {5}{R}{G} | 7 |  | 0
Artificer's Epiphany | {X}{U}{B} | 2 |  | 0
Unfulfilled Desires | {U}{B} | 2 |  | 0
Aggressive Mining | {2}{R/W} | 3 |  | 0
Testament of Faith | {1}{U/B}{U/B} | 3 |  | 0
Vampire Nocturnus Avatar | {3} | 3 |  | 0
Barbed Sextant | {3} | 3 |  | 0
Vampire Nocturnus Avatar | {3}{W} | 4 |  | 0
A Display of My Dark Power | {1}{B} | 2 |  | 0
Heretic's Punishment | {2}{B} | 3 |  | 0
Lapse of Certainty | {5}{B} | 6 |  | 0
Jhoira of the Ghitu Avatar | {1}{G}{G}{W} | 4 |  | 0
Lapse of Certainty | {1}{U}{R} | 3 |  | 0
Lapse of Certainty | {B}{G} | 2 |  | 0
Lapse of Certainty | {2}{R}{G} | 4 |  | 0
Planeswalker's Favor | {3}{W}{B} | 5 |  | 0
Jhoira of the Ghitu Avatar | {1}{W}{U} | 3 |  | 0
Lapse of Certainty | {B}{R} | 2 |  | 0
Enervate | {2}{G} | 3 |  | 0
Common Courtesy | {2}{R} | 3 |  | 0
Common Courtesy | {3} | 3 |  | 0
Artificer's Epiphany | {3}{W} | 4 |  | 0
Planeswalker's Favor | {3}{W}{W} | 5 |  | 0
Implement of Examination | {6}{W} | 7 |  | 0
Vampire Nocturnus Avatar | {6}{U} | 7 |  | 0
Planeswalker's Favor | {4}{U} | 5 |  | 0
Planeswalker's Favor | {4}{U}{U} | 6 |  | 0
Artificer's Epiphany | {U}{U} | 2 |  | 0
Lapse of Certainty | {1}{B} | 2 |  | 0
Lapse of Certainty | {B}{B}{B} | 3 |  | 0
Artificer's Epiphany | {3}{R} | 4 |  | 0
Artificer's Epiphany | {5}{R} | 6 |  | 0
Moonglove Extract | {2}{R} | 3 |  | 0
Lapse of Certainty | {5}{R}{R} | 7 |  | 0
Lapse of Certainty | {G} | 1 |  | 0
Barbed Sextant | {3}{G}{G} | 5 |  | 0
Vampire Nocturnus Avatar | {1}{G} | 2 |  | 0
Jhoira of the Ghitu Avatar | {7} | 7 |  | 0
Artificer's Epiphany | {4}{W} | 5 |  | 0
Lapse of Certainty | {4}{W}{W} | 6 |  | 0
Unfulfilled Desires | {2}{W} | 3 |  | 0
Lapse of Certainty | {3}{W}{W} | 5 |  | 0
Barrage of Expendables | {3}{U} | 4 |  | 0
Lapse of Certainty | {B} | 1 |  | 0
Artificer's Epiphany | {2}{B} | 3 |  | 0
Forgotten Harvest | {2}{B} | 3 |  | 0
Jhoira of the Ghitu Avatar | {5}{R} | 6 |  | 0
Artificer's Epiphany | {2}{G} | 3 |  | 0
Roar of Challenge | {3}{B}{R} | 5 |  | 0
Artificer's Epiphany | {3}{B}{G} | 5 |  | 0
Artificer's Epiphany | {2}{R}{G} | 4 |  | 0
Vampire Nocturnus Avatar | {1}{U}{R} | 3 |  | 0
Artificer's Epiphany | {2}{U}{R} | 4 |  | 0
Lapse of Certainty | 1 | 1 |  | 0
Artificer's Epiphany | {4}{U} | 5 |  | 0
Planeswalker's Favor | {2}{U}{U} | 4 |  | 0
Halimar Depths | {2}{B} | 3 |  | 0
Lapse of Certainty | {X}{R} | 1 |  | 0
Nivix, Aerie of the Firemind | {1}{W}{W} | 3 |  | 0
Artificer's Epiphany | {1}{U} | 2 |  | 0
Artificer's Epiphany | {4}{U} | 5 |  | 0
Implement of Examination | {1}{U} | 2 |  | 0
Barbed Sextant | {U} | 1 |  | 0
Common Courtesy | {3}{B} | 4 |  | 0
Implement of Examination | {1}{R}{R} | 3 |  | 0
Scorching Missile | {3}{R} | 4 |  | 0
Barbed Sextant | {4}{R} | 5 |  | 0
Artificer's Epiphany | {6}{G}{G} | 8 |  | 0
Lapse of Certainty | {1}{G}{G} | 3 |  | 0
Lapse of Certainty | 1 | 1 |  | 0
Lapse of Certainty | 1 | 1 |  | 0
Kraken's Eye | {2}{W} | 3 |  | 0
Moonglove Extract | {1}{W} | 2 |  | 0
Planeswalker's Favor | {1}{W} | 2 |  | 0
Blue Elemental Blast | {2}{U} | 3 |  | 0
Lapse of Certainty | {2}{U} | 3 |  | 0
Barbed Sextant | {B} | 1 |  | 0
Jhoira of the Ghitu Avatar | {3}{B} | 4 |  | 0
Circle of Protection: Green | {R}{R} | 2 |  | 0
Artificer's Epiphany | {4}{R} | 5 |  | 0
Vampire Nocturnus Avatar | {3}{G} | 4 |  | 0
Vampire Nocturnus Avatar | {3}{G} | 4 |  | 0
Lapse of Certainty | {U}{B} | 2 |  | 0
Arcanis, the Omnipotent Avatar | {3}{U}{R} | 5 |  | 0
Lapse of Certainty | 1 | 1 |  | 0
Implement of Examination | 1 | 1 |  | 0
Artificer's Epiphany | {3}{U} | 4 |  | 0
Planeswalker's Favor | {3}{U} | 4 |  | 0
Lapse of Certainty | {1}{U}{R} | 3 |  | 0
Implement of Examination | {4}{G}{W} | 6 |  | 0
Moonglove Extract | {4} | 4 |  | 0
Arcanis, the Omnipotent Avatar | {1}{W} | 2 |  | 0
Lapse of Certainty | {5}{W}{W} | 7 |  | 0
Halimar Depths | {2}{U} | 3 |  | 0
Planeswalker's Favor | {1}{U} | 2 |  | 0
Planeswalker's Favor | {1}{U}{U} | 3 |  | 0
Aggressive Mining | {4}{B}{B} | 6 |  | 0
Vampire Nocturnus Avatar | {1}{B} | 2 |  | 0
Vampire Nocturnus Avatar | {2}{B} | 3 |  | 0
Artificer's Epiphany | {2}{B} | 3 |  | 0
Artificer's Epiphany | {2}{R} | 3 |  | 0
Barbed Sextant | {3}{R} | 4 |  | 0
Reality Anchor | {4}{R} | 5 |  | 0
Lapse of Certainty | {3}{R} | 4 |  | 0
Planeswalker's Favor | {8}{G} | 9 |  | 0
Artificer's Epiphany | {2}{G} | 3 |  | 0
Barbed Sextant | {G} | 1 |  | 0
Jhoira of the Ghitu Avatar | {2}{G} | 3 |  | 0
Planeswalker's Favor | {W}{U}{B}{R}{G} | 5 |  | 0
Vernal Equinox | {1} | 1 |  | 0
Jhoira of the Ghitu Avatar | {6} | 6 |  | 0
Underground River | {3}{W}{W} | 5 |  | 0
Lapse of Certainty | {1}{W} | 2 |  | 0
Barbed Sextant | {2}{W} | 3 |  | 0
Moonglove Extract | {3}{W} | 4 |  | 0
Implement of Examination | {U} | 1 |  | 0
Ancient Craving | {5}{U} | 6 |  | 0
Artificer's Epiphany | {3}{B} | 4 |  | 0
Barbed Sextant | {4}{R} | 5 |  | 0
Forgotten Harvest | {5}{G} | 6 |  | 0
Lapse of Certainty | {4}{G} | 5 |  | 0
Astral Slide | {3}{W}{B}{G} | 6 |  | 0
Implement of Examination | {2}{G}{U}{R} | 5 |  | 0
Artificer's Epiphany | {G}{U}{R} | 3 |  | 0
Lapse of Certainty | {2}{W}{W} | 4 |  | 0
Artificer's Epiphany | {3}{U}{U} | 5 |  | 0
Jhoira of the Ghitu Avatar | {3}{B}{B} | 5 |  | 0
Unfulfilled Desires | {4}{B} | 5 |  | 0
Cover of Winter | {B} | 1 |  | 0
Lapse of Certainty | {2}{G} | 3 |  | 0
Planeswalker's Favor | {3}{G} | 4 |  | 0
Artificer's Epiphany | {1}{U} | 2 |  | 0
Lapse of Certainty | {2}{U} | 3 |  | 0
Lapse of Certainty | {5}{G}{G} | 7 |  | 0
Artificer's Epiphany | {2}{U} | 3 |  | 0
Lapse of Certainty | {4}{U}{U} | 6 |  | 0
Artificer's Epiphany | {3}{B} | 4 |  | 0
Screams of the Damned | {1}{R} | 2 |  | 0
Common Courtesy | {4}{R}{R} | 6 |  | 0
Lapse of Certainty | {3}{R} | 4 |  | 0
Blue Elemental Blast | {4}{G} | 5 |  | 0
Artificer's Epiphany | {5}{W}{W} | 7 |  | 0
Planeswalker's Favor | {4}{W} | 5 |  | 0
Planeswalker's Favor | {1}{U} | 2 |  | 0
Lapse of Certainty | {3}{U} | 4 |  | 0
Lapse of Certainty | {1}{B} | 2 |  | 0
Lapse of Certainty | {2}{B} | 3 |  | 0
Halimar Depths | {4}{B} | 5 |  | 0
Planeswalker's Favor | {R} | 1 |  | 0
Lapse of Certainty | {3}{R} | 4 |  | 0
Holistic Wisdom | {1}{R} | 2 |  | 0
Halimar Depths | {4}{R} | 5 |  | 0
Colossal Might | {4}{G} | 5 |  | 0
Rune of Protection: Blue | {4}{W}{U} | 6 |  | 0
Unfulfilled Desires | {4}{G}{W} | 6 |  | 0
Barbed Sextant | {3} | 3 |  | 0
Lapse of Certainty | {W} | 1 |  | 0
Jhoira of the Ghitu Avatar | {1}{W} | 2 |  | 0
Lapse of Certainty | {W}{W} | 2 |  | 0
Lapse of Certainty | {W} | 1 |  | 0
Lapse of Certainty | {3}{U} | 4 |  | 0
Seafarer's Quay | {2}{B} | 3 |  | 0
Lapse of Certainty | {2}{B} | 3 |  | 0
Fearsome Awakening | {3}{R} | 4 |  | 0
Moonglove Extract | {R} | 1 |  | 0
Planeswalker's Favor | {1}{R} | 2 |  | 0
Artificer's Epiphany | {X}{G} | 1 |  | 0
Jhoira of the Ghitu Avatar | {6}{G}{G}{G} | 9 |  | 0
Planeswalker's Favor | {2}{W}{U} | 4 |  | 0
Aggressive Mining | {2} | 2 |  | 0
Jhoira of the Ghitu Avatar | {2}{G} | 3 |  | 0
Aggressive Mining | 1 | 1 |  | 0
Roar of Challenge | {7} | 7 |  | 0
Jhoira of the Ghitu Avatar | {3}{U} | 4 |  | 0
Artificer's Epiphany | {3}{U}{U} | 5 |  | 0
Artificer's Epiphany | {3}{B} | 4 |  | 0
Common Courtesy | {4}{B} | 5 |  | 0
Common Courtesy | {4}{R} | 5 |  | 0
Unfulfilled Desires | {2}{R} | 3 |  | 0
Artificer's Epiphany | {1}{R} | 2 |  | 0
Dragonskull Summit | {3}{R}{R} | 5 |  | 0
Jhoira of the Ghitu Avatar | {3}{R} | 4 |  | 0
Colossal Might | {2}{G} | 3 |  | 0
Lapse of Certainty | {4}{G}{G}{G} | 7 |  | 0
Testament of Faith | {1}{G} | 2 |  | 0
Jhoira of the Ghitu Avatar | {3}{R}{W} | 5 |  | 0
